System,st_teff,st_teff_uerr,st_teff_lerr,Pflag,pl_projobliq,pl_projobliq_uerr,pl_projobliq_lerr,st_psi,st_psi_uerr,st_psi_lerr,Author_string,Ephemeris_reference,pl_letter,st_name,tic_id,pl_ratdor,pl_ratdor_uerr,pl_ratdor_lerr,pl_bmassj,pl_bmassj_uerr,pl_bmassj_lerr,pl_orbeccen,pl_orbeccen_uerr,pl_orbeccen_lerr,st_mass,st_mass_uerr,st_mass_lerr,st_radius,st_radius_uerr,st_radius_lerr,st_mratio,st_mratio_uerr,st_mratio_lerr,Binary,Ref_link,controversial,pl_projobliqabs,pl_projobliqabs_uerr,pl_projobliqabs_lerr
MASCARA-1,7554,150,150,y,69.2,3.1,3.4,72.1,2.5,2.4,Hooton_et_al._(2022),https://ui.adsabs.harvard.edu/abs/2022A+A...658A..75H/abstract,b,MASCARA-1,TIC 354619337,4.1676,0.0047,0.0051,3.7,0.9,0.9,0.00034,0.00034,0.00023,1.9,0.063,0.068,2.082,0.022,0.024,0.0018546365914786,0.0004511278195488,0.0004511278195488,0,[Hooton_et_al._(2022)](https://ui.adsabs.harvard.edu/link_gateway/2022A+A...658A..75H/abstract),0,69.2,3.1,3.4
MASCARA-4,7810,165,165,n,247.5,1.5,1.7,-999.0,-999.0,-999.0,Dorval_et_al._(2020),https://ui.adsabs.harvard.edu/abs/2020A+A...635A..60D/abstract,b,MASCARA-4,TIC 371443216,5.26,,,3.1,0.9,0.9,0.0,,,1.75,0.05,0.05,1.92,0.11,0.11,0.0016870748299319,0.0004897959183673,0.0004897959183673,1,[Dorval_et_al._(2020)](https://ui.adsabs.harvard.edu/link_gateway/2020A+A...635A..60D/abstract),0,112.5,1.7,1.5
MASCARA-4,7810,165,165,n,244.0,15.0,15.0,104.0,7.0,13.0,Ahlers_et_al._(2020),https://ui.adsabs.harvard.edu/abs/2020ApJ...888...63A/abstract,b,MASCARA-4,TIC 371443216,5.26,,,3.1,0.9,0.9,0.0,,,1.75,0.05,0.05,1.92,0.11,0.11,0.0016870748299319,0.0004897959183673,0.0004897959183673,1,[Ahlers_et_al._(2020)](https://ui.adsabs.harvard.edu/link_gateway/2020ApJ...888...63A/abstract),0,116.0,15.0,15.0
MASCARA-4,7810,165,165,y,250.34,0.14,0.14,-999.0,-999.0,-99.0,Zhang_et_al._(2022),https://ui.adsabs.harvard.edu/abs/2022A+A...666A..47Z/abstract,b,MASCARA-4,TIC 371443216,5.26,,,3.1,0.9,0.9,0.0,,,1.75,0.05,0.05,1.92,0.11,0.11,0.0016870748299319,0.0004897959183673,0.0004897959183673,1,[Zhang_et_al._(2022)](https://ui.adsabs.harvard.edu/link_gateway/2022A+A...666A..47Z/abstract),0,109.66,0.14,0.14
NGTS-02,6450,50,50,y,-11.3,4.8,4.8,-999.0,-999.0,-999.0,Anderson_et_al._(2018),https://ui.adsabs.harvard.edu/abs/arXiv:1809.07709/abstract,b,NGTS-02,TIC 125739286,8.0,0.4,0.4,0.74,0.13,0.12,0.0,,,1.64,0.19,0.22,1.702,0.047,0.044,0.0004297328687572,7.549361207897793e-05,6.968641114982578e-05,0,[Anderson_et_al._(2018)](https://ui.adsabs.harvard.edu/link_gateway/arXiv:1809.07709/abstract),0,11.300000000000011,4.8,4.8
Qatar-1,4820,85,85,y,-8.4,7.1,7.1,-999.0,-999.0,-999.0,Covino_et_al._(2013),https://ui.adsabs.harvard.edu/abs/2013A+A...554A..28C/abstract,b,Qatar-1,TIC 236887394,,,,1.294,0.052,0.049,0.0,,,0.838,0.043,0.041,0.803,0.016,0.016,0.0014706216615524,5.909762473008296e-05,5.5688146380270494e-05,1,[Covino_et_al._(2013)](https://ui.adsabs.harvard.edu/link_gateway/2013A+A...554A..28C/abstract),0,8.399999999999977,7.1,7.1
Qatar-2,4645,50,50,n,4.3,4.5,4.5,-999.0,-999.0,-999.0,Mancini_et_al._(2014),https://ui.adsabs.harvard.edu/abs/2014MNRAS.443.2391M/abstract,b,Qatar-2,TIC 2521105,6.51466,0.00765,0.00763,2.494,0.054,0.054,0.0,,,0.743,0.021,0.021,0.776,0.008,0.008,0.0031968211241427,6.9217458181119e-05,6.9217458181119e-05,0,[Mancini_et_al._(2014)](https://ui.adsabs.harvard.edu/link_gateway/2014MNRAS.443.2391M/abstract),0,4.3,4.5,4.5
Qatar-2,4645,50,50,y,0.0,8.0,8.0,-999.0,-999.0,-999.0,Mocnik_et_al._(2017),https://ui.adsabs.harvard.edu/abs/2017MNRAS.471..394M/abstract,b,Qatar-2,TIC 2521105,6.51466,0.00765,0.00763,2.494,0.054,0.054,0.0,,,0.743,0.021,0.021,0.776,0.008,0.008,0.0031968211241427,6.9217458181119e-05,6.9217458181119e-05,0,[Mocnik_et_al._(2017)](https://ui.adsabs.harvard.edu/link_gateway/2017MNRAS.471..394M/abstract),0,0.0,8.0,8.0
Qatar-2,4645,50,50,n,0.0,10.0,10.0,-999.0,-999.0,-999.0,Dai_et_al._(2017),https://ui.adsabs.harvard.edu/abs/2017AJ....153...40D/abstract,b,Qatar-2,TIC 2521105,6.51466,0.00765,0.00763,2.494,0.054,0.054,0.0,,,0.743,0.021,0.021,0.776,0.008,0.008,0.0031968211241427,6.9217458181119e-05,6.9217458181119e-05,0,[Dai_et_al._(2017)](https://ui.adsabs.harvard.edu/link_gateway/2017AJ....153...40D/abstract),0,0.0,10.0,10.0
Qatar-2,4645,50,50,n,15.0,20.0,20.0,0.0,43.0,0.0,Esposito_et_al._(2017),https://ui.adsabs.harvard.edu/abs/2017A+A...601A..53E/abstract,b,Qatar-2,TIC 2521105,6.51466,0.00765,0.00763,2.494,0.054,0.054,0.0,,,0.743,0.021,0.021,0.776,0.008,0.008,0.0031968211241427,6.9217458181119e-05,6.9217458181119e-05,0,[Esposito_et_al._(2017)](https://ui.adsabs.harvard.edu/link_gateway/2017A+A...601A..53E/abstract),0,15.0,20.0,20.0
Qatar-4,5218,50,50,y,-13.0,15.0,19.0,32.0,14.0,13.0,Zak_et_al._(2025),https://ui.adsabs.harvard.edu/abs/2025A+A...694A..91Z/abstract,b,Qatar-4,TIC 440113053,7.11,0.48,0.48,6.1,0.54,0.54,0.0,,,0.896,0.048,0.048,0.849,0.063,0.063,0.0064838435374149,0.0005739795918367,0.0005739795918367,0,[Zak_et_al._(2025)](https://ui.adsabs.harvard.edu/link_gateway/2025A+A...694A..91Z/abstract),0,13.0,19.0,15.0
Qatar-6,5063,42,42,y,0.1,2.6,2.6,22.0,9.0,18.0,Rice_et_al._(2023),https://ui.adsabs.harvard.edu/abs/2023AJ....165...65R/abstract,b,Qatar-6,TIC 311133118,12.61,0.22,0.22,0.668,0.066,0.066,0.0,,,0.822,0.021,0.021,0.722,0.02,0.02,0.0007739543505966,7.646854362182831e-05,7.646854362182831e-05,1,[Rice_et_al._(2023)](https://ui.adsabs.harvard.edu/link_gateway/2023AJ....165...65R/abstract),0,0.1,2.6,2.6
TIC_241249530,6150,50,50,y,163.5,9.4,7.7,-999.0,-999.0,-999.0,Gupta_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024Natur.632...50G/abstract,b,TIC_241249530,TIC 241249530,,,,4.98,0.16,0.18,0.9412,0.0009,0.0009,1.271,0.061,0.068,1.397,0.025,0.028,0.0037315949196358,0.0001198905998276,0.0001348769248061,1,[Gupta_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024Natur.632...50G/abstract),0,163.5,9.4,7.7
TOI-558,6466,95,93,y,11.7,7.5,4.8,-999.0,-999.0,-999.0,Espinoza-Retamal_et_al._(2025),https://ui.adsabs.harvard.edu/abs/arXiv:2412.08692/abstract,b,TOI-558,TIC 207110080,18.56,0.57,0.58,3.61,0.15,0.15,0.298,0.022,0.02,1.349,0.064,0.065,1.496,0.042,0.04,0.0025486250838363,0.0001058985491898,0.0001058985491898,0,[Espinoza-Retamal_et_al._(2025)](https://ui.adsabs.harvard.edu/link_gateway/arXiv:2412.08692/abstract),0,11.7,7.5,4.8
TOI-559,5925,85,76,y,10.0,12.0,14.0,-999.0,-999.0,-999.0,Wang_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024ApJ...973L..21W/abstract,b,TOI-559,TIC 209459275,12.61,0.28,0.32,6.01,0.24,0.23,0.151,0.012,0.011,1.026,0.057,0.057,1.233,0.028,0.026,0.0055787617191125,0.0002227791701475,0.0002134967047247,0,[Wang_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024ApJ...973L..21W/abstract),0,10.0,12.0,14.0
TOI-640,6460,130,150,y,184.0,3.0,3.0,104.0,2.0,2.0,Knudstrup_et_al._(2023),https://ui.adsabs.harvard.edu/abs/2023A+A...671A.164K/abstract,b,TOI-640,TIC 147977348,6.33,0.07,0.06,0.57,0.02,0.02,0.013,,,1.536,0.069,0.076,2.082,0.064,0.058,0.0003534226190476,1.240079365079365e-05,1.240079365079365e-05,0,[Knudstrup_et_al._(2023)](https://ui.adsabs.harvard.edu/link_gateway/2023A+A...671A.164K/abstract),0,176.0,3.0,3.0
TOI-677,6295,80,80,n,0.3,1.3,1.3,-999.0,-999.0,-999.0,Sedaghati_et_al._(2023),https://ui.adsabs.harvard.edu/abs/2023AJ....166..130S/abstract,b,TOI-677,TIC 280206394,17.49,0.39,0.4,1.234,0.084,0.083,0.46,0.019,0.018,1.181,0.058,0.058,1.28,0.03,0.03,0.0009951211644691,6.773920406435225e-05,6.693278496834806e-05,0,[Sedaghati_et_al._(2023)](https://ui.adsabs.harvard.edu/link_gateway/2023AJ....166..130S/abstract),0,0.3,1.3,1.3
TOI-677,6295,80,80,n,3.2,1.6,1.5,-999.0,-999.0,-999.0,Hu_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024AJ....167..175H/abstract,b,TOI-677,TIC 280206394,17.49,0.39,0.4,1.234,0.084,0.083,0.46,0.019,0.018,1.181,0.058,0.058,1.28,0.03,0.03,0.0009951211644691,6.773920406435225e-05,6.693278496834806e-05,0,[Hu_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024AJ....167..175H/abstract),0,3.2,1.6,1.5
TOI-677,6295,80,80,y,0.0,1.0,1.0,-999.0,-999.0,-999.0,Prinoth_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024AJ....168..133P/abstract,b,TOI-677,TIC 280206394,17.49,0.39,0.4,1.234,0.084,0.083,0.46,0.019,0.018,1.181,0.058,0.058,1.28,0.03,0.03,0.0009951211644691,6.773920406435225e-05,6.693278496834806e-05,0,[Prinoth_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024AJ....168..133P/abstract),0,0.0,1.0,1.0
TOI-778,6643,150,150,y,18.0,11.0,11.0,-999.0,-999.0,-999.0,Clark_et_al._(2023),https://ui.adsabs.harvard.edu/abs/2023AJ....165..207C/abstract,b,TOI-778,TIC 335630746,7.6,0.2,0.2,2.8,0.2,0.2,0.21,0.04,0.04,1.4,0.05,0.05,1.71,0.05,0.05,0.0019047619047619,0.0001360544217687,0.0001360544217687,0,[Clark_et_al._(2023)](https://ui.adsabs.harvard.edu/link_gateway/2023AJ....165..207C/abstract),0,18.0,11.0,11.0
TOI-813,5907,150,150,y,-32.0,23.0,23.0,-999.0,-999.0,-999.0,Knudstrup_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024A+A...690A.379K/abstract,b,TOI-813,TIC 55525572,47.2,2.1,3.8,0.114,,,0.0,,,1.32,0.06,0.06,2.04354,0.106577,0.090247,8.225108225108226e-05,,,0,[Knudstrup_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024A+A...690A.379K/abstract),0,32.0,23.0,23.0
TOI-858B,5842,84,79,y,99.3,3.8,3.7,-999.0,-999.0,-999.0,Hagelberg_et_al._(2023),https://ui.adsabs.harvard.edu/abs/2023A+A...679A..70H/abstract,b,TOI-858B,TIC 198008005,,,,1.1,0.08,0.07,0.15,,,1.081,0.076,0.07,1.308,0.037,0.038,0.0009691203030703,7.04814765869345e-05,6.167129201356769e-05,1,[Hagelberg_et_al._(2023)](https://ui.adsabs.harvard.edu/link_gateway/2023A+A...679A..70H/abstract),0,99.3,3.8,3.7
TOI-892,6261,80,80,y,-12.0,18.0,16.0,-999.0,-999.0,-999.0,Knudstrup_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024A+A...690A.379K/abstract,b,TOI-892,TIC 66561343,14.2,0.8,0.7,0.95,0.07,0.07,0.125,,,1.28,0.03,0.02,1.39,0.02,0.02,0.0007068452380952,5.208333333333334e-05,5.208333333333334e-05,0,[Knudstrup_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024A+A...690A.379K/abstract),0,12.0,16.0,18.0
TOI-942b,4928,125,85,y,1.0,41.0,33.0,2.0,27.0,33.0,Wirth_et_al._(2021),https://ui.adsabs.harvard.edu/abs/2021ApJ...917L..34W/abstract,b,TOI-942,TIC 146520535,10.12,0.13,0.18,2.6,,,0.34,0.1,0.14,0.822,0.0079,0.0064,0.894,0.056,0.052,0.0030123971729811,,,1,[Wirth_et_al._(2021)](https://ui.adsabs.harvard.edu/link_gateway/2021ApJ...917L..34W/abstract),0,1.0,41.0,33.0
TOI-942c,4928,125,85,y,24.0,14.0,14.0,0.0,43.0,0.0,Teng_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024AJ....168..194T/abstract,c,TOI-942,TIC 146520535,17.88,0.22,0.32,0.11641444,,,0.32,0.23,0.16,0.822,0.0079,0.0064,0.894,0.056,0.052,0.0001348794345962,,,1,[Teng_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024AJ....168..194T/abstract),0,24.0,14.0,14.0
TOI-1130c,4360,108,108,y,4.0,5.0,6.0,-999.0,-999.0,-999.0,Knudstrup_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024A+A...690A.379K/abstract,c,TOI-1130,TIC 254113311,22.22,0.44,0.44,1.05717423,0.0062927,0.01573176,0.0398,0.0009,0.0002,0.745,0.007,0.009,0.697,0.005,0.004,0.0013514531543624,8.044359220198146e-06,2.0110910834132312e-05,0,[Knudstrup_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024A+A...690A.379K/abstract),0,4.0,5.0,6.0
TOI-1136d,5770,50,50,y,5.0,5.0,5.0,0.0,28.0,0.0,Dai_et_al._(2023),https://ui.adsabs.harvard.edu/abs/2023AJ....165...33D/abstract,d,TOI-1136,TIC 142276270,23.5,0.59,0.51,0.02627204,0.00566343,0.00503416,0.042,0.004,0.004,1.022,0.027,0.027,0.968,0.036,0.036,2.448237815674215e-05,5.277634889572267e-06,4.691231012953127e-06,0,[Dai_et_al._(2023)](https://ui.adsabs.harvard.edu/link_gateway/2023AJ....165...33D/abstract),0,5.0,5.0,5.0
TOI-1181,5990,95,95,y,-2.0,16.0,15.0,-999.0,-999.0,-999.0,Saunders_et_al.(2024),https://ui.adsabs.harvard.edu/abs/2024AJ....168...81S/abstract,b,TOI-1181,TIC 229510866,3.976,0.078,0.049,1.179,0.023,0.023,0.011,0.007,0.008,1.467,0.024,0.024,1.961,0.03,0.03,0.0007654104586619,1.4931671373389162e-05,1.4931671373389162e-05,0,[Saunders_et_al.(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024AJ....168...81S/abstract),0,2.0,15.0,16.0
TOI-1268,5257,40,40,y,40.0,7.2,9.9,-999.0,-999.0,-999.0,Dong_et_al._(2022),https://ui.adsabs.harvard.edu/abs/2022ApJ...926L...7D/abstract,b,TOI-1268,TIC 142394656,,,,0.30330832,0.02580009,0.02611472,0.105,0.04,0.039,0.96,0.04,0.04,0.92,0.06,0.06,0.0003009011111111,2.5595327380952383e-05,2.590746031746032e-05,0,[Dong_et_al._(2022)](https://ui.adsabs.harvard.edu/link_gateway/2022ApJ...926L...7D/abstract),0,40.0,7.2,9.9
TOI-1431,7690,400,250,y,-155.0,20.0,10.0,-999.0,-999.0,-999.0,Stangret_et_al._(2021),https://ui.adsabs.harvard.edu/abs/2021A+A...654A..73S/abstract,b,TOI-1431,TIC 375506058,5.15,0.05,0.05,3.12,0.18,0.18,0.0022,0.003,0.0016,1.9,0.1,0.08,1.94,0.06,0.06,0.001563909774436,9.022556390977444e-05,9.022556390977444e-05,0,[Stangret_et_al._(2021)](https://ui.adsabs.harvard.edu/link_gateway/2021A+A...654A..73S/abstract),0,155.0,10.0,20.0
TOI-1478,5597,83,82,y,6.2,5.9,5.5,-999.0,-999.0,-999.0,Rice_et_al._(2022),https://ui.adsabs.harvard.edu/abs/2022AJ....164..104R/abstract,b,TOI-1478,TIC 409794137,18.54,0.7,0.6,0.88,0.11,0.12,0.055,0.032,0.032,0.947,0.059,0.041,1.048,0.03,0.029,0.0008850002514205,0.0001106250314275,0.0001206818524664,0,[Rice_et_al._(2022)](https://ui.adsabs.harvard.edu/link_gateway/2022AJ....164..104R/abstract),0,6.2,5.9,5.5
TOI-1518,7300,100,100,n,240.34,0.93,0.98,-999.0,-999.0,-999.0,Cabot_et_al._(2021),https://ui.adsabs.harvard.edu/abs/2021AJ....162..218C/abstract,b,TOI-1518,TIC 427761355,4.291,0.057,0.061,2.3,,,0.01,,,1.79,0.26,0.26,1.95,0.048,0.048,0.0012237297153498,,,0,[Cabot_et_al._(2021)](https://ui.adsabs.harvard.edu/link_gateway/2021AJ....162..218C/abstract),0,119.66,0.98,0.93
TOI-1518,7300,100,100,n,-118.96,0.68,0.65,-999.0,-999.0,-999.0,Watanabe_et_al._(2024)_2020_data,https://ui.adsabs.harvard.edu/abs/arXiv:2402.17325/abstract,b,TOI-1518,TIC 427761355,4.291,0.057,0.061,2.3,,,0.01,,,1.79,0.26,0.26,1.95,0.048,0.048,0.0012237297153498,,,0,[Watanabe_et_al._(2024)_2020_data](https://ui.adsabs.harvard.edu/link_gateway/arXiv:2402.17325/abstract),0,118.95999999999998,0.65,0.68
TOI-1518,7300,100,100,y,-117.24,0.64,0.69,-999.0,-999.0,-999.0,Watanabe_et_al._(2024)_2023_data,https://ui.adsabs.harvard.edu/abs/arXiv:2402.17325/abstract,b,TOI-1518,TIC 427761355,4.291,0.057,0.061,2.3,,,0.01,,,1.79,0.26,0.26,1.95,0.048,0.048,0.0012237297153498,,,0,[Watanabe_et_al._(2024)_2023_data](https://ui.adsabs.harvard.edu/link_gateway/arXiv:2402.17325/abstract),0,117.24000000000001,0.69,0.64
TOI-1670c,6170,61,61,y,-0.3,2.2,2.2,-999.0,-999.0,-999.0,Lubin_et_al._(2023),https://ui.adsabs.harvard.edu/abs/2023ApJ...959L...1H/abstract,c,TOI-1670,TIC 441739020,40.68,0.66,0.66,0.63,0.09,0.08,0.09,0.05,0.04,1.21,0.02,0.02,1.316,0.019,0.019,0.000495867768595,7.083825265643447e-05,6.296733569460842e-05,0,[Lubin_et_al._(2023)](https://ui.adsabs.harvard.edu/link_gateway/2023ApJ...959L...1H/abstract),0,0.30000000000001137,2.2,2.2
TOI-1694,5135,50,50,y,9.0,22.0,18.0,-999.0,-999.0,-999.0,Handley_et_al._(2025),https://ui.adsabs.harvard.edu/abs/2025AJ....169..212H/abstract,b,TOI-1694,TIC 396740648,10.206,0.468,0.792,0.09848081,0.00849515,0.00786588,0.0,,,0.853,0.0227,0.0249,0.8036,0.0129,0.012,0.0001099545693072,9.48489923519232e-06,8.782314520180875e-06,0,[Handley_et_al._(2025)](https://ui.adsabs.harvard.edu/link_gateway/2025AJ....169..212H/abstract),0,9.0,22.0,18.0
TOI-1842,6230,50,50,y,-68.0,21.0,15.0,73.0,16.0,13.0,Hixenbaugh_et_al._(2023),https://ui.adsabs.harvard.edu/abs/2023ApJ...949L..35H/abstract,b,TOI-1842,TIC 404505029,16.2,1.6,2.9,0.28128386,0.02454154,0.02454154,0.276,0.064,0.064,1.4643,0.0292,0.0362,2.032,0.037,0.0401,0.000182947067183,1.596182151068445e-05,1.596182151068445e-05,0,[Hixenbaugh_et_al._(2023)](https://ui.adsabs.harvard.edu/link_gateway/2023ApJ...949L..35H/abstract),0,68.0,15.0,21.0
TOI-1859,6341,68,70,y,38.9,2.8,2.7,-999.0,-999.0,-999.0,Dong_et_al._(2023),https://ui.adsabs.harvard.edu/abs/arXiv:2305.16495/abstract,b,TOI-1859,TIC 229742722,53.7,4.7,4.0,0.216,,,0.57,0.12,0.16,1.287,0.061,0.061,1.4,0.06,0.06,0.0001598401598401,,,1,[Dong_et_al._(2023)](https://ui.adsabs.harvard.edu/link_gateway/arXiv:2305.16495/abstract),0,38.9,2.8,2.7
TOI-1937,5814,91,93,y,4.0,3.5,3.5,-999.0,-999.0,-999.0,Yee_et_al._(2023),https://ui.adsabs.harvard.edu/abs/2023ApJS..265....1Y/abstract,b,TOI-1937,TIC 268301217,3.85,0.09,0.1,2.01,0.17,0.16,0.0,,,1.072,0.059,0.064,1.08,0.025,0.024,0.0017857142857142,0.0001510305614783,0.0001421464108031,1,[Yee_et_al._(2023)](https://ui.adsabs.harvard.edu/link_gateway/2023ApJS..265....1Y/abstract),0,4.0,3.5,3.5
TOI-2025,5880,53,53,n,9.0,36.0,34.0,-999.0,-999.0,-999.0,Knudstrup_et_al._(2022),https://ui.adsabs.harvard.edu/abs/2022A+A...667A..22K/abstract,b,TOI-2025,TIC 394050135,13.12,0.48,0.48,3.6,0.33,0.33,0.394,0.035,0.038,1.199,0.074,0.092,1.459,0.043,0.042,0.0028595257953056,0.000262123197903,0.000262123197903,0,[Knudstrup_et_al._(2022)](https://ui.adsabs.harvard.edu/link_gateway/2022A+A...667A..22K/abstract),0,9.0,36.0,34.0
TOI-2025,5880,53,53,y,-10.0,7.0,10.0,-999.0,-999.0,-999.0,Wang_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024ApJ...973L..21W/abstract,b,TOI-2025,TIC 394050135,13.12,0.48,0.48,3.6,0.33,0.33,0.394,0.035,0.038,1.199,0.074,0.092,1.459,0.043,0.042,0.0028595257953056,0.000262123197903,0.000262123197903,0,[Wang_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024ApJ...973L..21W/abstract),0,10.0,10.0,7.0
TOI-2031,6420,120,110,y,-6.1,7.5,7.5,-999.0,-999.0,-999.0,Wang_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024ApJ...973L..21W/abstract,b,TOI-2031,TIC 470127886,,,,,,,,,,,,,,,,,,,1,[Wang_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024ApJ...973L..21W/abstract),0,6.100000000000023,7.5,7.5
TOI-2046,6250,140,140,y,-1.0,6.0,6.0,42.0,10.0,8.0,Zak_et_al._(2025),https://ui.adsabs.harvard.edu/abs/2025A+A...694A..91Z/abstract,b,TOI-2046,TIC 468574941,4.75,0.18,0.17,2.3,0.28,0.28,,,,1.13,0.19,0.19,1.21,0.07,0.07,0.0019384745048461,0.0002359882005899,0.0002359882005899,0,[Zak_et_al._(2025)](https://ui.adsabs.harvard.edu/link_gateway/2025A+A...694A..91Z/abstract),0,1.0,6.0,6.0
TOI-2076b,5200,100,100,y,-3.0,15.0,16.0,18.0,10.0,9.0,Frazier_et_al._(2023),https://ui.adsabs.harvard.edu/abs/2023ApJ...944L..41F/abstract,b,TOI-2076,TIC 27491137,25.07,0.28,0.28,0.05065626,0.02611472,0.02580009,0.0,,,0.883,0.017,0.017,0.774,0.015,0.015,5.4636531305613976e-05,2.8166661273796044e-05,2.7827309496845175e-05,0,[Frazier_et_al._(2023)](https://ui.adsabs.harvard.edu/link_gateway/2023ApJ...944L..41F/abstract),0,3.0,16.0,15.0
TOI-2109,6530,160,150,y,1.7,1.7,1.7,-999.0,-999.0,-999.0,Wong_et_al._(2021),https://ui.adsabs.harvard.edu/abs/2021AJ....162..256W/abstract,b,TOI-2109,TIC 392476080,2.268,0.021,0.021,5.02,0.75,0.75,,,,1.453,0.074,0.074,1.698,0.062,0.057,0.0032904008127683,0.0004915937469275,0.0004915937469275,0,[Wong_et_al._(2021)](https://ui.adsabs.harvard.edu/link_gateway/2021AJ....162..256W/abstract),0,1.7,1.7,1.7
TOI-2119,3553,67,67,y,-0.8,1.1,1.1,15.7,5.4,5.6,Doyle_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2025MNRAS.536.3745D/abstract,b,TOI-2119,TIC 236387002,,,,,,,,,,,,,,,,,,,0,[Doyle_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2025MNRAS.536.3745D/abstract),0,0.8000000000000114,1.1,1.1
TOI-2145,6206,81,75,y,6.8,2.9,2.8,-999.0,-999.0,-999.0,Dong_et_al._(2025),https://ui.adsabs.harvard.edu/abs/2025AJ....169....4D/abstract,b,TOI-2145,TIC 88992642,8.65,0.22,0.23,5.55960374,0.22339098,0.22653733,0.21,0.018,0.018,1.7169,0.034,0.0398,2.7505,0.0607,0.0481,0.0030839656967568,0.0001239171263822,0.0001256624370057,0,[Dong_et_al._(2025)](https://ui.adsabs.harvard.edu/link_gateway/2025AJ....169....4D/abstract),0,6.8,2.9,2.8
TOI-2485,5939,85,85,y,-20.0,26.0,21.0,-999.0,-999.0,-999.0,Wang_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024ApJ...973L..21W/abstract,b,TOI-2485,TIC 328934463,13.69,0.36,0.44,2.412,0.088,0.087,0.0341,0.0109,0.0087,1.163,0.053,0.053,1.72,0.069,0.069,0.0019751873234246,7.206321909675306e-05,7.124431887974449e-05,0,[Wang_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024ApJ...973L..21W/abstract),0,20.0,21.0,26.0
TOI-2524,5831,80,80,y,10.0,19.0,22.0,-999.0,-999.0,-999.0,Wang_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024ApJ...973L..21W/abstract,b,TOI-2524,TIC 169249234,,,,0.64,0.04,0.04,0.0,,,1.007,0.032,0.029,1.119,0.024,0.023,0.0006052868019104,3.783042511940229e-05,3.783042511940229e-05,0,[Wang_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024ApJ...973L..21W/abstract),0,10.0,19.0,22.0
TOI-2533,6180,60,60,y,-7.0,14.0,14.0,-999.0,-999.0,-999.0,Ferreira_et_al._(2021),https://ui.adsabs.harvard.edu/abs/2024AJ....168..145F/abstract,b,TOI-2533,TIC 418012030,,,,,,,,,,,,,,,,,,,0,[Ferreira_et_al._(2021)](https://ui.adsabs.harvard.edu/link_gateway/2024AJ....168..145F/abstract),0,7.0,14.0,14.0
TOI-3362,6800,100,100,y,1.2,2.8,2.7,-999.0,-999.0,-999.0,Espinoza-Retamal_et_al._(2023),https://ui.adsabs.harvard.edu/abs/2023ApJ...958L..20E/abstract,b,TOI-3362,TIC 464300749,,,,5.029,0.668,0.646,0.815,0.023,0.032,1.445,0.069,0.073,1.83,0.055,0.053,0.0033145493491514,0.0004402702257373,0.0004257703081232,0,[Espinoza-Retamal_et_al._(2023)](https://ui.adsabs.harvard.edu/link_gateway/2023ApJ...958L..20E/abstract),0,1.2,2.8,2.7
TOI-3362,6800,100,100,n,2.0,4.0,5.0,-999.0,-999.0,-999.0,Prinoth_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024AJ....168..133P/abstract,b,TOI-3362,TIC 464300749,,,,5.029,0.668,0.646,0.815,0.023,0.032,1.445,0.069,0.073,1.83,0.055,0.053,0.0033145493491514,0.0004402702257373,0.0004257703081232,0,[Prinoth_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024AJ....168..133P/abstract),0,2.0,4.0,5.0
